epoch,timestamp,method,vm_id,pm_id
852,1378859400,WA-AHO,VM_001,10
852,1378859400,WA-AHO,VM_003,16
852,1378859400,WA-AHO,VM_011,16
852,1378859400,WA-AHO,VM_012,16
852,1378859400,WA-AHO,VM_013,16
852,1378859400,WA-AHO,VM_023,16
852,1378859400,WA-AHO,VM_025,10
852,1378859400,PABFD,VM_012,10
852,1378859400,PABFD,VM_011,11
852,1378859400,PABFD,VM_025,12
852,1378859400,PABFD,VM_003,13
852,1378859400,PABFD,VM_023,13
852,1378859400,PABFD,VM_001,11
852,1378859400,PABFD,VM_013,12
853,1378859700,Standard_HO,VM_001,18
853,1378859700,Standard_HO,VM_003,18
853,1378859700,Standard_HO,VM_011,18
853,1378859700,Standard_HO,VM_012,18
853,1378859700,Standard_HO,VM_013,14
853,1378859700,Standard_HO,VM_023,18
853,1378859700,Standard_HO,VM_025,14
853,1378859700,WA-AHO,VM_001,17
853,1378859700,WA-AHO,VM_003,17
853,1378859700,WA-AHO,VM_011,17
853,1378859700,WA-AHO,VM_012,17
853,1378859700,WA-AHO,VM_013,12
853,1378859700,WA-AHO,VM_023,17
853,1378859700,WA-AHO,VM_025,12
853,1378859700,PABFD,VM_012,10
853,1378859700,PABFD,VM_011,11
853,1378859700,PABFD,VM_025,12
853,1378859700,PABFD,VM_003,13
853,1378859700,PABFD,VM_023,13
853,1378859700,PABFD,VM_001,11
853,1378859700,PABFD,VM_013,12
854,1378860000,Standard_HO,VM_001,13
854,1378860000,Standard_HO,VM_003,16
854,1378860000,Standard_HO,VM_011,13
854,1378860000,Standard_HO,VM_012,16
854,1378860000,Standard_HO,VM_013,16
854,1378860000,Standard_HO,VM_023,16
854,1378860000,Standard_HO,VM_025,16
854,1378860000,WA-AHO,VM_001,10
854,1378860000,WA-AHO,VM_003,19
854,1378860000,WA-AHO,VM_011,19
854,1378860000,WA-AHO,VM_012,19
854,1378860000,WA-AHO,VM_013,10
854,1378860000,WA-AHO,VM_023,10
854,1378860000,WA-AHO,VM_025,19
854,1378860000,PABFD,VM_012,10
854,1378860000,PABFD,VM_011,11
854,1378860000,PABFD,VM_025,12
854,1378860000,PABFD,VM_003,13
854,1378860000,PABFD,VM_023,13
854,1378860000,PABFD,VM_001,11
854,1378860000,PABFD,VM_013,12
855,1378860300,Standard_HO,VM_001,10
855,1378860300,Standard_HO,VM_003,16
855,1378860300,Standard_HO,VM_011,10
855,1378860300,Standard_HO,VM_012,16
855,1378860300,Standard_HO,VM_013,16
855,1378860300,Standard_HO,VM_023,16
855,1378860300,Standard_HO,VM_025,16
855,1378860300,WA-AHO,VM_001,10
855,1378860300,WA-AHO,VM_003,18
855,1378860300,WA-AHO,VM_011,18
855,1378860300,WA-AHO,VM_012,18
855,1378860300,WA-AHO,VM_013,18
855,1378860300,WA-AHO,VM_023,18
855,1378860300,WA-AHO,VM_025,10
855,1378860300,PABFD,VM_012,10
855,1378860300,PABFD,VM_011,11
855,1378860300,PABFD,VM_025,12
855,1378860300,PABFD,VM_003,13
855,1378860300,PABFD,VM_023,13
855,1378860300,PABFD,VM_001,11
855,1378860300,PABFD,VM_013,12
856,1378860600,Standard_HO,VM_001,10
856,1378860600,Standard_HO,VM_003,10
856,1378860600,Standard_HO,VM_011,19
856,1378860600,Standard_HO,VM_012,19
856,1378860600,Standard_HO,VM_013,10
856,1378860600,Standard_HO,VM_023,19
856,1378860600,Standard_HO,VM_025,19
856,1378860600,WA-AHO,VM_001,11
856,1378860600,WA-AHO,VM_003,19
856,1378860600,WA-AHO,VM_011,19
856,1378860600,WA-AHO,VM_012,19
856,1378860600,WA-AHO,VM_013,11
856,1378860600,WA-AHO,VM_023,11
856,1378860600,WA-AHO,VM_025,19
856,1378860600,PABFD,VM_012,10
856,1378860600,PABFD,VM_011,11
856,1378860600,PABFD,VM_025,12
856,1378860600,PABFD,VM_003,13
856,1378860600,PABFD,VM_023,13
856,1378860600,PABFD,VM_001,11
856,1378860600,PABFD,VM_013,12
857,1378860900,Standard_HO,VM_001,19
857,1378860900,Standard_HO,VM_003,19
857,1378860900,Standard_HO,VM_011,15
857,1378860900,Standard_HO,VM_012,19
857,1378860900,Standard_HO,VM_013,15
857,1378860900,Standard_HO,VM_023,19
857,1378860900,Standard_HO,VM_025,19
857,1378860900,WA-AHO,VM_001,19
857,1378860900,WA-AHO,VM_003,19
857,1378860900,WA-AHO,VM_011,13
857,1378860900,WA-AHO,VM_012,19
857,1378860900,WA-AHO,VM_013,13
857,1378860900,WA-AHO,VM_023,19
857,1378860900,WA-AHO,VM_025,19
857,1378860900,PABFD,VM_012,10
857,1378860900,PABFD,VM_011,11
857,1378860900,PABFD,VM_025,12
857,1378860900,PABFD,VM_003,13
857,1378860900,PABFD,VM_023,13
857,1378860900,PABFD,VM_001,11
857,1378860900,PABFD,VM_013,12
858,1378861200,Standard_HO,VM_001,13
858,1378861200,Standard_HO,VM_003,18
858,1378861200,Standard_HO,VM_011,18
858,1378861200,Standard_HO,VM_012,18
858,1378861200,Standard_HO,VM_013,18
858,1378861200,Standard_HO,VM_023,18
858,1378861200,Standard_HO,VM_025,13
858,1378861200,WA-AHO,VM_001,12
858,1378861200,WA-AHO,VM_003,19
858,1378861200,WA-AHO,VM_011,19
858,1378861200,WA-AHO,VM_012,19
858,1378861200,WA-AHO,VM_013,12
858,1378861200,WA-AHO,VM_023,12
858,1378861200,WA-AHO,VM_025,19
858,1378861200,PABFD,VM_012,10
858,1378861200,PABFD,VM_011,11
858,1378861200,PABFD,VM_025,12
858,1378861200,PABFD,VM_003,13
858,1378861200,PABFD,VM_023,13
858,1378861200,PABFD,VM_001,11
858,1378861200,PABFD,VM_013,12
859,1378861500,Standard_HO,VM_001,17
859,1378861500,Standard_HO,VM_003,17
859,1378861500,Standard_HO,VM_011,17
859,1378861500,Standard_HO,VM_012,17
859,1378861500,Standard_HO,VM_013,10
859,1378861500,Standard_HO,VM_023,17
859,1378861500,Standard_HO,VM_025,10
859,1378861500,WA-AHO,VM_001,17
859,1378861500,WA-AHO,VM_003,17
859,1378861500,WA-AHO,VM_011,17
859,1378861500,WA-AHO,VM_012,17
859,1378861500,WA-AHO,VM_013,14
859,1378861500,WA-AHO,VM_023,17
859,1378861500,WA-AHO,VM_025,14
859,1378861500,PABFD,VM_012,10
859,1378861500,PABFD,VM_011,11
859,1378861500,PABFD,VM_025,12
859,1378861500,PABFD,VM_003,13
859,1378861500,PABFD,VM_023,13
859,1378861500,PABFD,VM_001,11
859,1378861500,PABFD,VM_013,12
860,1378861800,Standard_HO,VM_001,18
860,1378861800,Standard_HO,VM_003,18
860,1378861800,Standard_HO,VM_011,18
860,1378861800,Standard_HO,VM_012,18
860,1378861800,Standard_HO,VM_013,14
860,1378861800,Standard_HO,VM_023,18
860,1378861800,Standard_HO,VM_025,14
860,1378861800,WA-AHO,VM_001,19
860,1378861800,WA-AHO,VM_003,19
860,1378861800,WA-AHO,VM_011,19
860,1378861800,WA-AHO,VM_012,19
860,1378861800,WA-AHO,VM_013,13
860,1378861800,WA-AHO,VM_023,19
860,1378861800,WA-AHO,VM_025,13
860,1378861800,PABFD,VM_012,10
860,1378861800,PABFD,VM_011,11
860,1378861800,PABFD,VM_025,12
860,1378861800,PABFD,VM_003,13
860,1378861800,PABFD,VM_023,13
860,1378861800,PABFD,VM_001,11
860,1378861800,PABFD,VM_013,12
861,1378862100,Standard_HO,VM_001,17
861,1378862100,Standard_HO,VM_003,17
861,1378862100,Standard_HO,VM_011,11
861,1378862100,Standard_HO,VM_012,17
861,1378862100,Standard_HO,VM_013,11
861,1378862100,Standard_HO,VM_023,17
861,1378862100,Standard_HO,VM_025,17
861,1378862100,WA-AHO,VM_001,19
861,1378862100,WA-AHO,VM_003,19
861,1378862100,WA-AHO,VM_011,11
861,1378862100,WA-AHO,VM_012,19
861,1378862100,WA-AHO,VM_013,11
861,1378862100,WA-AHO,VM_023,19
861,1378862100,WA-AHO,VM_025,19
861,1378862100,PABFD,VM_012,10
861,1378862100,PABFD,VM_011,11
861,1378862100,PABFD,VM_025,12
861,1378862100,PABFD,VM_003,13
861,1378862100,PABFD,VM_023,13
861,1378862100,PABFD,VM_001,11
861,1378862100,PABFD,VM_013,12
862,1378862400,Standard_HO,VM_001,18
862,1378862400,Standard_HO,VM_003,18
862,1378862400,Standard_HO,VM_011,18
862,1378862400,Standard_HO,VM_012,18
862,1378862400,Standard_HO,VM_013,10
862,1378862400,Standard_HO,VM_023,18
862,1378862400,Standard_HO,VM_025,10
862,1378862400,WA-AHO,VM_001,19
862,1378862400,WA-AHO,VM_003,19
862,1378862400,WA-AHO,VM_011,19
862,1378862400,WA-AHO,VM_012,19
862,1378862400,WA-AHO,VM_013,10
862,1378862400,WA-AHO,VM_023,19
862,1378862400,WA-AHO,VM_025,10
862,1378862400,PABFD,VM_012,10
862,1378862400,PABFD,VM_011,11
862,1378862400,PABFD,VM_025,12
862,1378862400,PABFD,VM_003,13
862,1378862400,PABFD,VM_023,13
862,1378862400,PABFD,VM_001,11
862,1378862400,PABFD,VM_013,12
863,1378862700,Standard_HO,VM_001,19
863,1378862700,Standard_HO,VM_003,19
863,1378862700,Standard_HO,VM_011,10
863,1378862700,Standard_HO,VM_012,19
863,1378862700,Standard_HO,VM_013,10
863,1378862700,Standard_HO,VM_023,19
863,1378862700,Standard_HO,VM_025,19
863,1378862700,WA-AHO,VM_001,19
863,1378862700,WA-AHO,VM_003,19
863,1378862700,WA-AHO,VM_011,10
863,1378862700,WA-AHO,VM_012,19
863,1378862700,WA-AHO,VM_013,10
863,1378862700,WA-AHO,VM_023,19
863,1378862700,WA-AHO,VM_025,19
863,1378862700,PABFD,VM_012,10
863,1378862700,PABFD,VM_011,11
863,1378862700,PABFD,VM_025,12
863,1378862700,PABFD,VM_003,13
863,1378862700,PABFD,VM_023,13
863,1378862700,PABFD,VM_001,11
863,1378862700,PABFD,VM_013,12
864,1378863000,Standard_HO,VM_001,18
864,1378863000,Standard_HO,VM_003,18
864,1378863000,Standard_HO,VM_011,15
864,1378863000,Standard_HO,VM_012,18
864,1378863000,Standard_HO,VM_013,15
864,1378863000,Standard_HO,VM_023,18
864,1378863000,Standard_HO,VM_025,18
864,1378863000,WA-AHO,VM_001,18
864,1378863000,WA-AHO,VM_003,18
864,1378863000,WA-AHO,VM_011,15
864,1378863000,WA-AHO,VM_012,18
864,1378863000,WA-AHO,VM_013,15
864,1378863000,WA-AHO,VM_023,18
864,1378863000,WA-AHO,VM_025,18
864,1378863000,PABFD,VM_012,10
864,1378863000,PABFD,VM_011,11
864,1378863000,PABFD,VM_025,12
864,1378863000,PABFD,VM_003,13
864,1378863000,PABFD,VM_023,13
864,1378863000,PABFD,VM_001,11
864,1378863000,PABFD,VM_013,12
865,1378863300,Standard_HO,VM_001,18
865,1378863300,Standard_HO,VM_003,18
865,1378863300,Standard_HO,VM_011,10
865,1378863300,Standard_HO,VM_012,18
865,1378863300,Standard_HO,VM_013,10
865,1378863300,Standard_HO,VM_023,18
865,1378863300,Standard_HO,VM_025,18
865,1378863300,WA-AHO,VM_001,18
865,1378863300,WA-AHO,VM_003,18
865,1378863300,WA-AHO,VM_011,10
865,1378863300,WA-AHO,VM_012,18
865,1378863300,WA-AHO,VM_013,10
865,1378863300,WA-AHO,VM_023,18
865,1378863300,WA-AHO,VM_025,18
865,1378863300,PABFD,VM_012,10
865,1378863300,PABFD,VM_011,11
865,1378863300,PABFD,VM_025,12
865,1378863300,PABFD,VM_003,13
865,1378863300,PABFD,VM_023,13
865,1378863300,PABFD,VM_001,11
865,1378863300,PABFD,VM_013,12
866,1378863600,Standard_HO,VM_001,18
866,1378863600,Standard_HO,VM_003,18
866,1378863600,Standard_HO,VM_011,13
866,1378863600,Standard_HO,VM_012,18
866,1378863600,Standard_HO,VM_013,13
866,1378863600,Standard_HO,VM_023,18
866,1378863600,Standard_HO,VM_025,18
866,1378863600,WA-AHO,VM_001,18
866,1378863600,WA-AHO,VM_003,18
866,1378863600,WA-AHO,VM_011,13
866,1378863600,WA-AHO,VM_012,18
866,1378863600,WA-AHO,VM_013,13
866,1378863600,WA-AHO,VM_023,18
866,1378863600,WA-AHO,VM_025,18
866,1378863600,PABFD,VM_012,10
866,1378863600,PABFD,VM_011,11
866,1378863600,PABFD,VM_025,12
866,1378863600,PABFD,VM_003,13
866,1378863600,PABFD,VM_023,13
866,1378863600,PABFD,VM_001,11
866,1378863600,PABFD,VM_013,12
867,1378863900,Standard_HO,VM_001,19
867,1378863900,Standard_HO,VM_003,19
867,1378863900,Standard_HO,VM_011,10
867,1378863900,Standard_HO,VM_012,19
867,1378863900,Standard_HO,VM_013,10
867,1378863900,Standard_HO,VM_023,19
867,1378863900,Standard_HO,VM_025,19
867,1378863900,WA-AHO,VM_001,19
867,1378863900,WA-AHO,VM_003,19
867,1378863900,WA-AHO,VM_011,10
867,1378863900,WA-AHO,VM_012,19
867,1378863900,WA-AHO,VM_013,10
867,1378863900,WA-AHO,VM_023,19
867,1378863900,WA-AHO,VM_025,19
867,1378863900,PABFD,VM_012,10
867,1378863900,PABFD,VM_011,11
867,1378863900,PABFD,VM_025,12
867,1378863900,PABFD,VM_003,13
867,1378863900,PABFD,VM_023,13
867,1378863900,PABFD,VM_001,11
867,1378863900,PABFD,VM_013,12
868,1378864200,Standard_HO,VM_001,16
868,1378864200,Standard_HO,VM_003,16
868,1378864200,Standard_HO,VM_011,15
868,1378864200,Standard_HO,VM_012,16
868,1378864200,Standard_HO,VM_013,15
868,1378864200,Standard_HO,VM_023,16
868,1378864200,Standard_HO,VM_025,16
868,1378864200,WA-AHO,VM_001,19
868,1378864200,WA-AHO,VM_003,19
868,1378864200,WA-AHO,VM_011,10
868,1378864200,WA-AHO,VM_012,19
868,1378864200,WA-AHO,VM_013,10
868,1378864200,WA-AHO,VM_023,19
868,1378864200,WA-AHO,VM_025,19
868,1378864200,PABFD,VM_012,10
868,1378864200,PABFD,VM_011,11
868,1378864200,PABFD,VM_025,12
868,1378864200,PABFD,VM_003,13
868,1378864200,PABFD,VM_023,13
868,1378864200,PABFD,VM_001,11
868,1378864200,PABFD,VM_013,12
869,1378864500,Standard_HO,VM_001,16
869,1378864500,Standard_HO,VM_003,16
869,1378864500,Standard_HO,VM_011,14
869,1378864500,Standard_HO,VM_012,16
869,1378864500,Standard_HO,VM_013,14
869,1378864500,Standard_HO,VM_023,16
869,1378864500,Standard_HO,VM_025,16
869,1378864500,WA-AHO,VM_001,17
869,1378864500,WA-AHO,VM_003,17
869,1378864500,WA-AHO,VM_011,14
869,1378864500,WA-AHO,VM_012,17
869,1378864500,WA-AHO,VM_013,14
869,1378864500,WA-AHO,VM_023,17
869,1378864500,WA-AHO,VM_025,17
869,1378864500,PABFD,VM_012,10
869,1378864500,PABFD,VM_011,11
869,1378864500,PABFD,VM_025,12
869,1378864500,PABFD,VM_003,13
869,1378864500,PABFD,VM_023,13
869,1378864500,PABFD,VM_001,11
869,1378864500,PABFD,VM_013,12
870,1378864800,Standard_HO,VM_001,18
870,1378864800,Standard_HO,VM_003,18
870,1378864800,Standard_HO,VM_011,15
870,1378864800,Standard_HO,VM_012,18
870,1378864800,Standard_HO,VM_013,15
870,1378864800,Standard_HO,VM_023,18
870,1378864800,Standard_HO,VM_025,18
870,1378864800,WA-AHO,VM_001,18
870,1378864800,WA-AHO,VM_003,18
870,1378864800,WA-AHO,VM_011,15
870,1378864800,WA-AHO,VM_012,18
870,1378864800,WA-AHO,VM_013,15
870,1378864800,WA-AHO,VM_023,18
870,1378864800,WA-AHO,VM_025,18
870,1378864800,PABFD,VM_012,10
870,1378864800,PABFD,VM_011,11
870,1378864800,PABFD,VM_025,12
870,1378864800,PABFD,VM_003,13
870,1378864800,PABFD,VM_023,13
870,1378864800,PABFD,VM_001,11
870,1378864800,PABFD,VM_013,12
871,1378865100,Standard_HO,VM_001,19
871,1378865100,Standard_HO,VM_003,19
871,1378865100,Standard_HO,VM_011,19
871,1378865100,Standard_HO,VM_012,19
871,1378865100,Standard_HO,VM_013,13
871,1378865100,Standard_HO,VM_023,19
871,1378865100,Standard_HO,VM_025,13
871,1378865100,WA-AHO,VM_001,18
871,1378865100,WA-AHO,VM_003,18
871,1378865100,WA-AHO,VM_011,18
871,1378865100,WA-AHO,VM_012,18
871,1378865100,WA-AHO,VM_013,14
871,1378865100,WA-AHO,VM_023,18
871,1378865100,WA-AHO,VM_025,14
871,1378865100,PABFD,VM_012,10
871,1378865100,PABFD,VM_011,11
871,1378865100,PABFD,VM_025,12
871,1378865100,PABFD,VM_003,13
871,1378865100,PABFD,VM_023,13
871,1378865100,PABFD,VM_001,11
871,1378865100,PABFD,VM_013,12
872,1378865400,Standard_HO,VM_001,17
872,1378865400,Standard_HO,VM_003,17
872,1378865400,Standard_HO,VM_011,13
872,1378865400,Standard_HO,VM_012,17
872,1378865400,Standard_HO,VM_013,13
872,1378865400,Standard_HO,VM_023,17
872,1378865400,Standard_HO,VM_025,17
872,1378865400,WA-AHO,VM_001,16
872,1378865400,WA-AHO,VM_003,16
872,1378865400,WA-AHO,VM_011,13
872,1378865400,WA-AHO,VM_012,16
872,1378865400,WA-AHO,VM_013,13
872,1378865400,WA-AHO,VM_023,16
872,1378865400,WA-AHO,VM_025,16
872,1378865400,PABFD,VM_012,10
872,1378865400,PABFD,VM_011,11
872,1378865400,PABFD,VM_025,12
872,1378865400,PABFD,VM_003,13
872,1378865400,PABFD,VM_023,13
872,1378865400,PABFD,VM_001,11
872,1378865400,PABFD,VM_013,12
873,1378865700,Standard_HO,VM_001,19
873,1378865700,Standard_HO,VM_003,10
873,1378865700,Standard_HO,VM_011,19
873,1378865700,Standard_HO,VM_012,19
873,1378865700,Standard_HO,VM_013,19
873,1378865700,Standard_HO,VM_023,10
873,1378865700,Standard_HO,VM_025,19
873,1378865700,WA-AHO,VM_001,19
873,1378865700,WA-AHO,VM_003,13
873,1378865700,WA-AHO,VM_011,19
873,1378865700,WA-AHO,VM_012,19
873,1378865700,WA-AHO,VM_013,19
873,1378865700,WA-AHO,VM_023,13
873,1378865700,WA-AHO,VM_025,19
873,1378865700,PABFD,VM_012,10
873,1378865700,PABFD,VM_011,11
873,1378865700,PABFD,VM_025,12
873,1378865700,PABFD,VM_003,13
873,1378865700,PABFD,VM_023,13
873,1378865700,PABFD,VM_001,11
873,1378865700,PABFD,VM_013,12
874,1378866000,Standard_HO,VM_001,16
874,1378866000,Standard_HO,VM_003,16
874,1378866000,Standard_HO,VM_011,16
874,1378866000,Standard_HO,VM_012,14
874,1378866000,Standard_HO,VM_013,16
874,1378866000,Standard_HO,VM_023,16
874,1378866000,Standard_HO,VM_025,16
874,1378866000,WA-AHO,VM_001,16
874,1378866000,WA-AHO,VM_003,16
874,1378866000,WA-AHO,VM_011,16
874,1378866000,WA-AHO,VM_012,14
874,1378866000,WA-AHO,VM_013,16
874,1378866000,WA-AHO,VM_023,16
874,1378866000,WA-AHO,VM_025,16
874,1378866000,PABFD,VM_012,10
874,1378866000,PABFD,VM_011,11
874,1378866000,PABFD,VM_025,12
874,1378866000,PABFD,VM_003,13
874,1378866000,PABFD,VM_023,13
874,1378866000,PABFD,VM_001,11
874,1378866000,PABFD,VM_013,12
875,1378866300,Standard_HO,VM_001,17
875,1378866300,Standard_HO,VM_003,17
875,1378866300,Standard_HO,VM_011,10
875,1378866300,Standard_HO,VM_012,17
875,1378866300,Standard_HO,VM_013,10
875,1378866300,Standard_HO,VM_023,17
875,1378866300,Standard_HO,VM_025,17
875,1378866300,WA-AHO,VM_001,18
875,1378866300,WA-AHO,VM_003,18
875,1378866300,WA-AHO,VM_011,14
875,1378866300,WA-AHO,VM_012,18
875,1378866300,WA-AHO,VM_013,14
875,1378866300,WA-AHO,VM_023,18
875,1378866300,WA-AHO,VM_025,18
875,1378866300,PABFD,VM_012,10
875,1378866300,PABFD,VM_011,11
875,1378866300,PABFD,VM_025,12
875,1378866300,PABFD,VM_003,13
875,1378866300,PABFD,VM_023,13
875,1378866300,PABFD,VM_001,11
875,1378866300,PABFD,VM_013,12
876,1378866600,Standard_HO,VM_001,17
876,1378866600,Standard_HO,VM_003,17
876,1378866600,Standard_HO,VM_011,14
876,1378866600,Standard_HO,VM_012,17
876,1378866600,Standard_HO,VM_013,14
876,1378866600,Standard_HO,VM_023,17
876,1378866600,Standard_HO,VM_025,17
876,1378866600,WA-AHO,VM_001,19
876,1378866600,WA-AHO,VM_003,19
876,1378866600,WA-AHO,VM_011,14
876,1378866600,WA-AHO,VM_012,19
876,1378866600,WA-AHO,VM_013,14
876,1378866600,WA-AHO,VM_023,19
876,1378866600,WA-AHO,VM_025,19
876,1378866600,PABFD,VM_012,10
876,1378866600,PABFD,VM_011,11
876,1378866600,PABFD,VM_025,12
876,1378866600,PABFD,VM_003,13
876,1378866600,PABFD,VM_023,13
876,1378866600,PABFD,VM_001,11
876,1378866600,PABFD,VM_013,12
877,1378866900,Standard_HO,VM_001,17
877,1378866900,Standard_HO,VM_003,17
877,1378866900,Standard_HO,VM_011,13
877,1378866900,Standard_HO,VM_012,17
877,1378866900,Standard_HO,VM_013,13
877,1378866900,Standard_HO,VM_023,17
877,1378866900,Standard_HO,VM_025,17
877,1378866900,WA-AHO,VM_001,17
877,1378866900,WA-AHO,VM_003,17
877,1378866900,WA-AHO,VM_011,14
877,1378866900,WA-AHO,VM_012,17
877,1378866900,WA-AHO,VM_013,14
877,1378866900,WA-AHO,VM_023,17
877,1378866900,WA-AHO,VM_025,17
877,1378866900,PABFD,VM_012,10
877,1378866900,PABFD,VM_011,11
877,1378866900,PABFD,VM_025,12
877,1378866900,PABFD,VM_003,13
877,1378866900,PABFD,VM_023,13
877,1378866900,PABFD,VM_001,11
877,1378866900,PABFD,VM_013,12
878,1378867200,Standard_HO,VM_001,19
878,1378867200,Standard_HO,VM_003,19
878,1378867200,Standard_HO,VM_011,12
878,1378867200,Standard_HO,VM_012,19
878,1378867200,Standard_HO,VM_013,12
878,1378867200,Standard_HO,VM_023,19
878,1378867200,Standard_HO,VM_025,19
878,1378867200,WA-AHO,VM_001,18
878,1378867200,WA-AHO,VM_003,18
878,1378867200,WA-AHO,VM_011,13
878,1378867200,WA-AHO,VM_012,18
878,1378867200,WA-AHO,VM_013,13
878,1378867200,WA-AHO,VM_023,18
878,1378867200,WA-AHO,VM_025,18
878,1378867200,PABFD,VM_012,10
878,1378867200,PABFD,VM_011,11
878,1378867200,PABFD,VM_025,12
878,1378867200,PABFD,VM_003,13
878,1378867200,PABFD,VM_023,13
878,1378867200,PABFD,VM_001,11
878,1378867200,PABFD,VM_013,12
879,1378867500,Standard_HO,VM_001,18
879,1378867500,Standard_HO,VM_003,18
879,1378867500,Standard_HO,VM_011,13
879,1378867500,Standard_HO,VM_012,18
879,1378867500,Standard_HO,VM_013,13
879,1378867500,Standard_HO,VM_023,18
879,1378867500,Standard_HO,VM_025,18
879,1378867500,WA-AHO,VM_001,19
879,1378867500,WA-AHO,VM_003,19
879,1378867500,WA-AHO,VM_011,15
879,1378867500,WA-AHO,VM_012,19
879,1378867500,WA-AHO,VM_013,15
879,1378867500,WA-AHO,VM_023,19
879,1378867500,WA-AHO,VM_025,19
879,1378867500,PABFD,VM_012,10
879,1378867500,PABFD,VM_011,11
879,1378867500,PABFD,VM_025,12
879,1378867500,PABFD,VM_003,13
879,1378867500,PABFD,VM_023,13
879,1378867500,PABFD,VM_001,11
879,1378867500,PABFD,VM_013,12
880,1378867800,Standard_HO,VM_001,19
880,1378867800,Standard_HO,VM_003,19
880,1378867800,Standard_HO,VM_011,14
880,1378867800,Standard_HO,VM_012,19
880,1378867800,Standard_HO,VM_013,14
880,1378867800,Standard_HO,VM_023,19
880,1378867800,Standard_HO,VM_025,19
880,1378867800,WA-AHO,VM_001,19
880,1378867800,WA-AHO,VM_003,19
880,1378867800,WA-AHO,VM_011,15
880,1378867800,WA-AHO,VM_012,19
880,1378867800,WA-AHO,VM_013,15
880,1378867800,WA-AHO,VM_023,19
880,1378867800,WA-AHO,VM_025,19
880,1378867800,PABFD,VM_012,10
880,1378867800,PABFD,VM_011,11
880,1378867800,PABFD,VM_025,12
880,1378867800,PABFD,VM_003,13
880,1378867800,PABFD,VM_023,13
880,1378867800,PABFD,VM_001,11
880,1378867800,PABFD,VM_013,12
881,1378868100,Standard_HO,VM_001,16
881,1378868100,Standard_HO,VM_003,16
881,1378868100,Standard_HO,VM_011,10
881,1378868100,Standard_HO,VM_012,16
881,1378868100,Standard_HO,VM_013,10
881,1378868100,Standard_HO,VM_023,16
881,1378868100,Standard_HO,VM_025,16
881,1378868100,WA-AHO,VM_001,16
881,1378868100,WA-AHO,VM_003,16
881,1378868100,WA-AHO,VM_011,10
881,1378868100,WA-AHO,VM_012,16
881,1378868100,WA-AHO,VM_013,10
881,1378868100,WA-AHO,VM_023,16
881,1378868100,WA-AHO,VM_025,16
881,1378868100,PABFD,VM_012,10
881,1378868100,PABFD,VM_011,11
881,1378868100,PABFD,VM_025,12
881,1378868100,PABFD,VM_003,13
881,1378868100,PABFD,VM_023,13
881,1378868100,PABFD,VM_001,11
881,1378868100,PABFD,VM_013,12
882,1378868400,Standard_HO,VM_001,19
882,1378868400,Standard_HO,VM_003,14
882,1378868400,Standard_HO,VM_011,19
882,1378868400,Standard_HO,VM_012,19
882,1378868400,Standard_HO,VM_013,19
882,1378868400,Standard_HO,VM_023,14
882,1378868400,Standard_HO,VM_025,19
882,1378868400,WA-AHO,VM_001,18
882,1378868400,WA-AHO,VM_003,18
882,1378868400,WA-AHO,VM_011,18
882,1378868400,WA-AHO,VM_012,14
882,1378868400,WA-AHO,VM_013,18
882,1378868400,WA-AHO,VM_023,18
882,1378868400,WA-AHO,VM_025,18
882,1378868400,PABFD,VM_012,10
882,1378868400,PABFD,VM_011,11
882,1378868400,PABFD,VM_025,12
882,1378868400,PABFD,VM_003,13
882,1378868400,PABFD,VM_023,13
882,1378868400,PABFD,VM_001,11
882,1378868400,PABFD,VM_013,12
883,1378868700,Standard_HO,VM_001,17
883,1378868700,Standard_HO,VM_003,17
883,1378868700,Standard_HO,VM_011,11
883,1378868700,Standard_HO,VM_012,17
883,1378868700,Standard_HO,VM_013,11
883,1378868700,Standard_HO,VM_023,17
883,1378868700,Standard_HO,VM_025,17
883,1378868700,WA-AHO,VM_001,19
883,1378868700,WA-AHO,VM_003,19
883,1378868700,WA-AHO,VM_011,12
883,1378868700,WA-AHO,VM_012,19
883,1378868700,WA-AHO,VM_013,12
883,1378868700,WA-AHO,VM_023,19
883,1378868700,WA-AHO,VM_025,19
883,1378868700,PABFD,VM_012,10
883,1378868700,PABFD,VM_011,11
883,1378868700,PABFD,VM_025,12
883,1378868700,PABFD,VM_003,13
883,1378868700,PABFD,VM_023,13
883,1378868700,PABFD,VM_001,11
883,1378868700,PABFD,VM_013,12
884,1378869000,Standard_HO,VM_001,19
884,1378869000,Standard_HO,VM_003,19
884,1378869000,Standard_HO,VM_011,19
884,1378869000,Standard_HO,VM_012,19
884,1378869000,Standard_HO,VM_013,10
884,1378869000,Standard_HO,VM_023,19
884,1378869000,Standard_HO,VM_025,10
884,1378869000,WA-AHO,VM_001,17
884,1378869000,WA-AHO,VM_003,17
884,1378869000,WA-AHO,VM_011,17
884,1378869000,WA-AHO,VM_012,17
884,1378869000,WA-AHO,VM_013,12
884,1378869000,WA-AHO,VM_023,17
884,1378869000,WA-AHO,VM_025,12
884,1378869000,PABFD,VM_012,10
884,1378869000,PABFD,VM_011,11
884,1378869000,PABFD,VM_025,12
884,1378869000,PABFD,VM_003,13
884,1378869000,PABFD,VM_023,13
884,1378869000,PABFD,VM_001,11
884,1378869000,PABFD,VM_013,12
885,1378869300,Standard_HO,VM_001,19
